eventid,iyear,imonth,iday,country_txt,region_txt,city,latitude,longitude,attacktype1_txt,nkill,nwound
2.01009E+11,2010,9,18,Thailand,Southeast Asia,Bacho,6.517785,101.627154,Armed Assault,4,0
2.01009E+11,2010,9,18,Philippines,Southeast Asia,Cotabato City,7.209594,124.241966,Armed Assault,1,0
2.01009E+11,2010,9,19,Philippines,Southeast Asia,Zamboanga City,6.929089,122.07885,Hostage Taking (Kidnapping),0,0
2.01009E+11,2010,9,20,Philippines,Southeast Asia,San Isidro,13.997257,124.182039,Hostage Taking (Kidnapping),1,0
2.01009E+11,2010,9,20,Philippines,Southeast Asia,Kabacan,7.111828,124.824596,Armed Assault,1,0
2.01009E+11,2010,9,22,Thailand,Southeast Asia,Muang,6.545499,101.2799,Armed Assault,0,2
2.01009E+11,2010,9,23,Thailand,Southeast Asia,,6.700696,101.433915,Armed Assault,2,0
2.01009E+11,2010,9,23,Philippines,Southeast Asia,Matanog,7.468339,124.259128,Hostage Taking (Kidnapping),0,0
2.01009E+11,2010,9,24,Philippines,Southeast Asia,Malapatan,6.117505,124.462395,Armed Assault,0,2
2.01009E+11,2010,9,24,Thailand,Southeast Asia,Bangkok,13.785793,100.560852,Bombing/Explosion,0,3
2.01009E+11,2010,9,26,Thailand,Southeast Asia,Bangkok,13.727896,101.178976,Bombing/Explosion,0,0
2.01009E+11,2010,9,27,Thailand,Southeast Asia,Bangkok,13.727896,100.524124,Bombing/Explosion,0,0
2.01009E+11,2010,9,28,Thailand,Southeast Asia,Saiburi,6.717959,101.593027,Armed Assault,5,3
2.01009E+11,2010,9,29,Myanmar,Southeast Asia,Bago,17.341231,96.489684,Bombing/Explosion,0,0
2.01009E+11,2010,9,30,Thailand,Southeast Asia,Bangkok,13.727896,100.524124,Bombing/Explosion,0,0
2.0101E+11,2010,10,1,Thailand,Southeast Asia,Ratchathewi,13.785793,100.560852,Bombing/Explosion,0,0
2.0101E+11,2010,10,2,Philippines,Southeast Asia,Tuburan,6.644421,122.273133,Armed Assault,1,0
2.0101E+11,2010,10,5,Philippines,Southeast Asia,Victorias,10.882292,123.065066,Bombing/Explosion,0,0
2.0101E+11,2010,10,5,Thailand,Southeast Asia,Bang Bua Thong,13.93547,100.383479,Bombing/Explosion,4,9
2.0101E+11,2010,10,5,Thailand,Southeast Asia,,6.700696,101.433915,Armed Assault,1,0
2.0101E+11,2010,10,5,Thailand,Southeast Asia,Saiburi,6.717959,101.593027,Armed Assault,3,0
2.0101E+11,2010,10,5,Thailand,Southeast Asia,Chana,6.844726,100.66471,Bombing/Explosion,0,4
2.0101E+11,2010,10,5,Thailand,Southeast Asia,Yaha,6.487623,101.130207,Armed Assault,1,0
2.0101E+11,2010,10,6,Thailand,Southeast Asia,Yaha,6.477408,101.135293,Armed Assault,1,0
2.0101E+11,2010,10,7,Philippines,Southeast Asia,Bangued,17.599649,120.616913,Armed Assault,1,0
2.0101E+11,2010,10,7,Philippines,Southeast Asia,Kolambugan,8.112765,123.895483,Armed Assault,0,4
2.0101E+11,2010,10,7,Philippines,Southeast Asia,Sinakulay,6.724792,124.723148,Armed Assault,2,0
2.0101E+11,2010,10,9,Thailand,Southeast Asia,Yarang,6.772404,101.292062,Armed Assault,0,1
2.0101E+11,2010,10,9,Philippines,Southeast Asia,Licab,15.548184,120.764867,Armed Assault,1,0
2.0101E+11,2010,10,11,Philippines,Southeast Asia,Nabasan,13.033224,123.642734,Armed Assault,3,0
2.0101E+11,2010,10,11,Philippines,Southeast Asia,Malapatan,6.117505,124.462395,Hostage Taking (Kidnapping),0,0
2.0101E+11,2010,10,11,Thailand,Southeast Asia,Yarang,6.828057,101.3885,Armed Assault,1,0
2.0101E+11,2010,10,13,Thailand,Southeast Asia,,6.190088,101.797961,Armed Assault,1,0
2.0101E+11,2010,10,13,Thailand,Southeast Asia,Pattani,6.700696,101.433915,Armed Assault,1,3
2.0101E+11,2010,10,15,Philippines,Southeast Asia,Cotabato City,7.209594,124.241966,Bombing/Explosion,0,3
2.0101E+11,2010,10,17,Philippines,Southeast Asia,Malabon City,14.672042,120.957726,Armed Assault,1,0
2.0101E+11,2010,10,18,Thailand,Southeast Asia,Muang,6.867859,101.252068,Armed Assault,1,0
2.0101E+11,2010,10,20,Thailand,Southeast Asia,Muang,6.545499,101.2799,Armed Assault,1,1
2.0101E+11,2010,10,20,Philippines,Southeast Asia,Balas,6.690401,122.136519,Armed Assault,1,1
2.0101E+11,2010,10,20,Philippines,Southeast Asia,General Santos City,6.125349,125.07131,Armed Assault,1,0
2.0101E+11,2010,10,21,Philippines,Southeast Asia,Matalam,7.084194,124.900047,Bombing/Explosion,10,30
2.0101E+11,2010,10,22,Thailand,Southeast Asia,Yarang,6.760263,101.295165,Armed Assault,1,0
2.0101E+11,2010,10,22,Philippines,Southeast Asia,Alabiao,17.749692,121.478416,Armed Assault,1,2
2.0101E+11,2010,10,22,Philippines,Southeast Asia,Salat,7.37339,124.951905,Armed Assault,1,1
2.0101E+11,2010,10,24,Philippines,Southeast Asia,Currimao,17.996614,120.501916,Armed Assault,1,0
2.0101E+11,2010,10,24,Philippines,Southeast Asia,San Miguel,8.884054,126.001038,Armed Assault,1,0
2.0101E+11,2010,10,24,Philippines,Southeast Asia,Mahayahay,8.09998,126.366641,Armed Assault,1,0
2.0101E+11,2010,10,25,Philippines,Southeast Asia,Lapu-Lapu,10.323132,124.034902,Armed Assault,1,3
2.0101E+11,2010,10,25,Philippines,Southeast Asia,Gilotong,12.396116,123.588644,Armed Assault,2,2
2.0101E+11,2010,10,25,Thailand,Southeast Asia,Rusoh,6.381892,101.506227,Bombing/Explosion,1,0
2.0101E+11,2010,10,25,Thailand,Southeast Asia,Kapor,6.869484,101.250483,Bombing/Explosion,0,2
2.0101E+11,2010,10,25,Thailand,Southeast Asia,Raman,6.491822,101.3885,Bombing/Explosion,0,1
2.0101E+11,2010,10,26,Philippines,Southeast Asia,Balud district,12.035627,123.246346,Armed Assault,1,0
2.0101E+11,2010,10,26,Philippines,Southeast Asia,Pikit,7.056318,124.680812,Facility/Infrastructure Attack,0,0
2.0101E+11,2010,10,27,Thailand,Southeast Asia,Raman,6.491822,101.3885,Armed Assault,1,1
2.0101E+11,2010,10,28,Thailand,Southeast Asia,Raman,6.491822,101.3885,Bombing/Explosion,0,1
2.0101E+11,2010,10,30,Thailand,Southeast Asia,Khok Pho,6.661079,101.099467,Armed Assault,1,0
2.0101E+11,2010,10,30,Philippines,Southeast Asia,Cotabato City,7.21611,124.248135,Armed Assault,3,3
2.0101E+11,2010,10,31,Philippines,Southeast Asia,Malaga,12.23686,124.37529,Armed Assault,0,2
2.01011E+11,2010,11,1,Philippines,Southeast Asia,Kinamaybay,8.67694,125.64694,Armed Assault,1,0
2.01011E+11,2010,11,1,Philippines,Southeast Asia,Aroroy,12.511444,123.397648,Armed Assault,1,0
2.01011E+11,2010,11,2,Philippines,Southeast Asia,Malaga,12.23686,124.37529,Armed Assault,0,2
2.01011E+11,2010,11,3,Philippines,Southeast Asia,Isabela,6.681959,121.985477,Armed Assault,1,0
2.01011E+11,2010,11,4,Thailand,Southeast Asia,Bacho,6.517785,101.627154,Bombing/Explosion,0,2
2.01011E+11,2010,11,5,Thailand,Southeast Asia,Din Daeng,13.769722,100.552778,Bombing/Explosion,0,0
2.01011E+11,2010,11,7,Thailand,Southeast Asia,Bannang Sata,6.140035,101.339903,Armed Assault,1,0
2.01011E+11,2010,11,8,Philippines,Southeast Asia,Tacloban,11.248282,124.99458,Armed Assault,1,1
2.01011E+11,2010,11,10,Thailand,Southeast Asia,Ra-ngae,6.254153,101.729605,Armed Assault,1,0
2.01011E+11,2010,11,10,Thailand,Southeast Asia,Yarang,6.828057,101.3885,Armed Assault,1,0
2.01011E+11,2010,11,11,Philippines,Southeast Asia,Magsingal,17.684253,120.425601,Armed Assault,1,0
2.01011E+11,2010,11,15,Philippines,Southeast Asia,Lamitan,6.645308,122.10184,Hostage Taking (Kidnapping),0,0
2.01011E+11,2010,11,15,Philippines,Southeast Asia,Tuguegarao,17.617008,121.725162,Assassination,0,1
2.01011E+11,2010,11,15,Philippines,Southeast Asia,Carmen,7.199509,124.796982,Bombing/Explosion,1,2
2.01011E+11,2010,11,15,Thailand,Southeast Asia,Bangkok,13.727896,100.524124,Bombing/Explosion,1,9
2.01011E+11,2010,11,17,Philippines,Southeast Asia,Manila,14.599352,120.984772,Bombing/Explosion,0,0
2.01011E+11,2010,11,17,Philippines,Southeast Asia,Pasig,14.58251,121.084236,Armed Assault,0,1
2.01011E+11,2010,11,18,Philippines,Southeast Asia,Bit-Os,8.890529,125.541196,Facility/Infrastructure Attack,0,0
2.01011E+11,2010,11,18,Philippines,Southeast Asia,Las Arenas,7.221637,126.161845,Facility/Infrastructure Attack,0,0
2.01011E+11,2010,11,18,Philippines,Southeast Asia,Looc,8.615114,123.7167,Bombing/Explosion,0,0
2.01011E+11,2010,11,20,Thailand,Southeast Asia,Mae Laen,6.673628,101.241044,Armed Assault,0,1
2.01011E+11,2010,11,21,Philippines,Southeast Asia,Shariff Aguak,6.862806,124.443649,Bombing/Explosion,0,2
2.01011E+11,2010,11,22,Philippines,Southeast Asia,Zapote,14.316306,121.083523,Armed Assault,1,1
2.01011E+11,2010,11,24,Thailand,Southeast Asia,Rusoh,6.384576,101.502075,Armed Assault,3,0
2.01011E+11,2010,11,24,Philippines,Southeast Asia,Bualan,7.073424,124.606719,Facility/Infrastructure Attack,0,0
2.01011E+11,2010,11,26,Philippines,Southeast Asia,Anahaw,9.02025,126.23322,Unknown,0,0
2.01011E+11,2010,11,27,Philippines,Southeast Asia,Kiagot,6.771603,125.355757,Armed Assault,1,0
2.01011E+11,2010,11,28,Philippines,Southeast Asia,Davao City,7.083241,125.600998,Armed Assault,1,0
2.01011E+11,2010,11,28,Philippines,Southeast Asia,Marawi,8.004674,124.2913,Hijacking,1,0
2.01012E+11,2010,12,1,Philippines,Southeast Asia,Cristo,12.915211,123.629903,Armed Assault,4,0
2.01012E+11,2010,12,2,Philippines,Southeast Asia,Pateng,18.267035,121.999308,Facility/Infrastructure Attack,0,0
2.01012E+11,2010,12,3,Thailand,Southeast Asia,,6.190088,101.797961,Armed Assault,1,0
2.01012E+11,2010,12,3,Thailand,Southeast Asia,,6.190088,101.797961,Armed Assault,1,0
2.01012E+11,2010,12,3,Thailand,Southeast Asia,,6.700696,101.433915,Armed Assault,1,0
2.01012E+11,2010,12,3,Thailand,Southeast Asia,,6.700696,101.433915,Armed Assault,1,1
2.01012E+11,2010,12,3,Thailand,Southeast Asia,,6.202025,101.252379,Armed Assault,1,0
2.01012E+11,2010,12,3,Thailand,Southeast Asia,,6.202025,101.252379,Armed Assault,0,1
2.01012E+11,2010,12,11,Thailand,Southeast Asia,Bacho,6.549038,101.643027,Armed Assault,1,0
2.01012E+11,2010,12,11,Philippines,Southeast Asia,Mati,6.952799,126.221104,Facility/Infrastructure Attack,0,0
2.01012E+11,2010,12,15,Philippines,Southeast Asia,Bangued,17.599649,120.616913,Armed Assault,1,1
2.01012E+11,2010,12,18,Thailand,Southeast Asia,Muang,6.545499,101.2799,Armed Assault,2,0
2.01012E+11,2010,12,22,Thailand,Southeast Asia,Saiburi,6.717959,101.593027,Armed Assault,1,0
2.01012E+11,2010,12,22,Thailand,Southeast Asia,Raman,6.491822,101.3885,Armed Assault,1,0
2.01012E+11,2010,12,22,Philippines,Southeast Asia,Tablu,6.4782,125.10688,Unknown,0,2
2.01012E+11,2010,12,23,Philippines,Southeast Asia,Kabacan,7.111828,124.824596,Bombing/Explosion,0,0
2.01012E+11,2010,12,25,Philippines,Southeast Asia,Jolo,6.050458,121.012245,Bombing/Explosion,0,11
2.01012E+11,2010,12,27,Thailand,Southeast Asia,,6.190088,101.797961,Armed Assault,2,0
2.01012E+11,2010,12,27,Thailand,Southeast Asia,,6.700696,101.433915,Armed Assault,1,0
2.01012E+11,2010,12,29,Thailand,Southeast Asia,,6.190088,101.797961,Bombing/Explosion,0,7
2.01012E+11,2010,12,29,Thailand,Southeast Asia,Muang,6.589055,101.263715,Armed Assault,0,2
2.01101E+11,2011,1,4,Philippines,Southeast Asia,Quezon City,14.67428,121.057495,Assassination,1,0
2.01101E+11,2011,1,5,Philippines,Southeast Asia,Toril,6.96212,125.475492,Armed Assault,1,0
2.01101E+11,2011,1,6,Philippines,Southeast Asia,Isabela,6.681959,121.985477,Armed Assault,0,1
2.01101E+11,2011,1,7,Thailand,Southeast Asia,Ra-ngae,6.278205,101.78919,Armed Assault,1,0
2.01101E+11,2011,1,8,Thailand,Southeast Asia,Nam Phong,16.755498,102.83998,Bombing/Explosion,0,0
2.01101E+11,2011,1,8,Philippines,Southeast Asia,Datu Danwata,6.287156,125.504338,Hostage Taking (Kidnapping),1,3
2.01101E+11,2011,1,9,Philippines,Southeast Asia,Malindeg,6.744425,124.867382,Bombing/Explosion,0,0
2.01101E+11,2011,1,10,Thailand,Southeast Asia,Narathiwat,6.163268,101.908668,Armed Assault,1,0
2.01101E+11,2011,1,10,Thailand,Southeast Asia,,6.425461,101.825314,Armed Assault,1,0
2.01101E+11,2011,1,10,Philippines,Southeast Asia,Lemery,13.893994,120.907266,Armed Assault,1,0
2.01101E+11,2011,1,11,Thailand,Southeast Asia,,6.541147,101.280395,Armed Assault,2,0
2.01101E+11,2011,1,15,Thailand,Southeast Asia,Chanae,6.058723,101.691258,Armed Assault,1,0
2.01101E+11,2011,1,15,Thailand,Southeast Asia,Muang,6.867859,101.252068,Armed Assault,1,0
2.01101E+11,2011,1,17,Thailand,Southeast Asia,Raman,6.491822,101.3885,Armed Assault,0,1
2.01101E+11,2011,1,17,Thailand,Southeast Asia,Raman,6.491822,101.3885,Bombing/Explosion,0,2
2.01101E+11,2011,1,18,Thailand,Southeast Asia,Sungai Kolok,6.013915,101.950233,Armed Assault,1,0
2.01101E+11,2011,1,20,Thailand,Southeast Asia,,6.425461,101.825314,Armed Assault,2,0
2.01101E+11,2011,1,20,Thailand,Southeast Asia,,6.541147,101.280395,Armed Assault,1,0
2.01101E+11,2011,1,20,Philippines,Southeast Asia,Calasiao,16.044137,120.339032,Armed Assault,1,0
2.01101E+11,2011,1,21,Thailand,Southeast Asia,Muang,6.867859,101.252068,Armed Assault,1,0
2.01101E+11,2011,1,21,Thailand,Southeast Asia,Khok Pho,6.685293,101.1424,Bombing/Explosion,0,2
2.01101E+11,2011,1,22,Thailand,Southeast Asia,Muang,6.867859,101.252068,Armed Assault,1,0
2.01101E+11,2011,1,22,Thailand,Southeast Asia,Panareh,6.866924,101.489832,Armed Assault,0,1
2.01101E+11,2011,1,23,Philippines,Southeast Asia,Illuru,17.842246,121.390126,Assassination,5,2
2.01101E+11,2011,1,23,Thailand,Southeast Asia,Muang,6.427236,101.833652,Armed Assault,1,0
2.01101E+11,2011,1,24,Philippines,Southeast Asia,Laoag,18.195952,120.592738,Bombing/Explosion,0,0
2.01101E+11,2011,1,25,Philippines,Southeast Asia,Makati,14.549431,121.033592,Bombing/Explosion,4,14
2.01101E+11,2011,1,25,Thailand,Southeast Asia,,6.541147,101.280395,Bombing/Explosion,9,2
2.01101E+11,2011,1,26,Thailand,Southeast Asia,Ra-ngae,6.254148,101.729605,Armed Assault,0,1
2.01101E+11,2011,1,27,Philippines,Southeast Asia,Buluan,6.721616,124.794109,Bombing/Explosion,0,0
2.01101E+11,2011,1,28,Thailand,Southeast Asia,Pattani,6.867859,101.252068,Bombing/Explosion,0,5
2.01101E+11,2011,1,28,Thailand,Southeast Asia,Muang,6.545499,101.2799,Armed Assault,1,0
2.01102E+11,2011,2,1,Philippines,Southeast Asia,Trento,8.044898,126.061471,Armed Assault,2,1
2.01102E+11,2011,2,2,Thailand,Southeast Asia,Muang,6.867859,101.252068,Facility/Infrastructure Attack,0,0
2.01102E+11,2011,2,2,Thailand,Southeast Asia,Muang,6.867859,101.252068,Facility/Infrastructure Attack,0,0
2.01102E+11,2011,2,2,Thailand,Southeast Asia,Muang,6.867859,101.252068,Facility/Infrastructure Attack,0,0
2.01102E+11,2011,2,2,Thailand,Southeast Asia,Muang,6.867859,101.252068,Facility/Infrastructure Attack,0,0
2.01102E+11,2011,2,2,Thailand,Southeast Asia,Muang,6.867859,101.252068,Facility/Infrastructure Attack,0,0
2.01102E+11,2011,2,2,Thailand,Southeast Asia,Muang,6.867859,101.252068,Facility/Infrastructure Attack,0,0
2.01102E+11,2011,2,2,Thailand,Southeast Asia,Muang,6.867859,101.252068,Facility/Infrastructure Attack,0,0
2.01102E+11,2011,2,3,Thailand,Southeast Asia,Nong Chik,6.811786,101.184389,Armed Assault,1,1
2.01102E+11,2011,2,3,Thailand,Southeast Asia,Panareh,6.866924,101.489832,Armed Assault,5,4
2.01102E+11,2011,2,3,Thailand,Southeast Asia,Yarang,6.762728,101.292046,Armed Assault,1,0
2.01102E+11,2011,2,4,Philippines,Southeast Asia,Villadema,13.693382,123.059132,Armed Assault,6,1
2.01102E+11,2011,2,4,Philippines,Southeast Asia,Mandaluyong,14.584232,121.03904,Armed Assault,1,0
2.01102E+11,2011,2,4,Thailand,Southeast Asia,Yarang,6.762728,101.292046,Armed Assault,0,3
2.01102E+11,2011,2,5,Thailand,Southeast Asia,Muang,6.867859,101.252068,Armed Assault,2,0
2.01102E+11,2011,2,8,Thailand,Southeast Asia,Yaha,6.486667,101.150411,Armed Assault,1,1
2.01102E+11,2011,2,8,Philippines,Southeast Asia,Manila,14.599352,120.984772,Armed Assault,1,0
2.01102E+11,2011,2,10,Thailand,Southeast Asia,,6.869484,101.250483,Armed Assault,3,0
2.01102E+11,2011,2,11,Thailand,Southeast Asia,Yala,6.540901,101.280872,Armed Assault,1,0
2.01102E+11,2011,2,12,Thailand,Southeast Asia,Ra-ngae,6.254148,101.729605,Armed Assault,1,0
2.01102E+11,2011,2,13,Thailand,Southeast Asia,Muang,6.545499,101.2799,Bombing/Explosion,0,18
2.01102E+11,2011,2,17,Philippines,Southeast Asia,San Gregorio,14.035219,121.325442,Armed Assault,1,0
2.01102E+11,2011,2,17,Philippines,Southeast Asia,Antipolo,14.624406,121.116598,Armed Assault,1,0
2.01102E+11,2011,2,17,Thailand,Southeast Asia,Muang,6.545499,101.2799,Bombing/Explosion,0,1
2.01102E+11,2011,2,18,Thailand,Southeast Asia,Cho I Rong,6.211932,101.824703,Armed Assault,1,1
2.01102E+11,2011,2,19,Thailand,Southeast Asia,Muang,6.427236,101.833652,Bombing/Explosion,0,18
2.01102E+11,2011,2,19,Thailand,Southeast Asia,Muang,6.427236,101.833652,Bombing/Explosion,0,0
2.01102E+11,2011,2,20,Philippines,Southeast Asia,Tagum,7.449316,125.805371,Armed Assault,1,0
2.01102E+11,2011,2,22,Thailand,Southeast Asia,Muang,6.867859,101.252068,Armed Assault,1,0
2.01102E+11,2011,2,25,Philippines,Southeast Asia,Tacloban,11.245132,125.000279,Armed Assault,1,0
2.01102E+11,2011,2,26,Philippines,Southeast Asia,Colonsabac,6.680243,125.257566,Armed Assault,1,0
